14-05-2015,4:26:48,2,35.5896,46.1918,49.9715,50.2529,46.9531,51.2467
14-05-2015,4:26:49,3,43.3391,44.0956,41.0704,39.3617,42.9981,48.244
14-05-2015,4:26:50,4,32.0554,44.7112,42.7434,40.5109,45.0948,44.9761
14-05-2015,4:51:04,1,38.7583,43.0039,45.4158,42.064,46.6932,51.6183
14-05-2015,4:56:43,0,35.2271,45.7334,46.3703,41.1126,45.0351,50.2729
14-05-2015,4:56:48,2,35.5449,46.1784,49.9581,50.2529,46.9402,51.2338
14-05-2015,4:56:49,3,43.302,44.0956,41.0704,39.3617,42.9981,48.244
14-05-2015,4:56:50,4,32.0469,44.6989,42.7335,40.5109,45.0948,44.9761
14-05-2015,5:21:04,1,38.71,42.9923,45.4158,42.064,46.6406,51.6183
14-05-2015,5:26:43,0,35.1887,45.7116,46.3593,41.123,45.0351,50.2729
14-05-2015,5:26:48,2,35.4891,46.1649,49.9581,50.2529,46.9531,51.2467
14-05-2015,5:26:49,3,43.2649,44.0705,41.0583,39.3617,42.9867,48.244
14-05-2015,5:26:50,4,32.03,44.6866,42.7335,40.5109,45.0948,44.9761
14-05-2015,5:51:04,1,38.6738,42.9807,45.4035,42.0517,46.6143,51.6183
14-05-2015,5:56:43,0,35.1503,45.6789,46.3482,41.123,45.0351,50.2729
14-05-2015,5:56:48,2,35.4556,46.1246,49.9447,50.2529,46.9402,51.2467
14-05-2015,5:56:49,3,43.2401,44.0579,41.0583,39.3617,42.9981,48.2308
14-05-2015,5:56:50,4,32.0215,44.6621,42.7236,40.5109,45.0948,44.9664
14-05-2015,6:21:04,1,38.6738,42.9923,45.3913,42.0394,46.5617,51.6316
14-05-2015,6:26:43,0,35.112,45.668,46.3371,41.1126,45.0804,50.2729
14-05-2015,6:26:48,2,35.411,46.1112,49.9178,50.24,46.9402,51.2467
14-05-2015,6:26:49,3,43.203,44.0454,41.0461,39.3504,42.9867,48.2308
14-05-2015,6:26:50,4,32.0046,44.6499,42.7236,40.5109,45.0847,44.9664
14-05-2015,6:51:04,1,38.6497,42.9691,45.3791,42.0024,46.5486,51.6316
14-05-2015,6:56:43,0,35.0736,45.6352,46.3261,41.123,45.0804,50.2729
14-05-2015,6:56:48,2,35.3553,46.0709,49.9178,50.2271,46.9274,51.2467
14-05-2015,6:56:49,3,43.1783,44.0328,41.0461,39.3504,42.9867,48.2308
14-05-2015,6:56:50,4,31.9877,44.6254,42.7137,40.522,45.0847,44.9664
14-05-2015,7:21:04,1,38.6136,42.9691,45.3913,42.0271,46.5617,51.6183
14-05-2015,7:26:43,0,35.0449,45.5698,46.2818,41.1334,45.0917,50.2599
14-05-2015,7:26:48,2,35.2996,46.0441,49.891,50.2271,46.9402,51.2338
14-05-2015,7:26:49,3,43.1783,44.0328,41.034,39.3504,42.9867,48.2308
14-05-2015,7:26:50,4,31.9708,44.6131,42.7137,40.522,45.0847,44.9664
14-05-2015,7:51:04,1,38.6136,42.9459,45.3913,42.0394,46.5617,51.6183
14-05-2015,7:56:43,0,35.0162,45.5589,46.2818,41.1334,45.1144,50.2599
14-05-2015,7:56:48,2,35.2551,46.0441,49.891,50.2271,46.9274,51.2338
14-05-2015,7:56:49,3,43.1783,44.0203,41.0219,39.3391,42.9867,48.2308
14-05-2015,7:56:50,4,31.9455,44.6131,42.7137,40.5109,45.0847,44.9664
14-05-2015,8:21:04,1,38.6136,42.9343,45.3791,42.0271,46.5355,51.6183
14-05-2015,8:26:43,0,34.9875,45.548,46.2818,41.123,45.103,50.2599
14-05-2015,8:26:48,2,35.2218,46.0709,49.9044,50.2271,46.9402,51.2338
14-05-2015,8:26:49,3,43.1536,44.0203,41.0219,39.3391,42.9867,48.2308
14-05-2015,8:26:50,4,31.9117,44.6009,42.7038,40.5109,45.0847,44.9664
14-05-2015,8:51:04,1,38.5654,42.9227,45.3913,42.0517,46.588,51.6316
14-05-2015,8:56:43,0,34.9492,45.5371,46.2818,41.1126,45.103,50.247
14-05-2015,8:56:48,2,35.2218,46.0843,49.891,50.2271,46.9402,51.2338
14-05-2015,8:56:49,3,43.1536,43.9952,41.0219,39.3391,42.9753,48.2308
14-05-2015,8:56:51,4,31.8948,44.5642,42.674,40.5109,45.0746,44.9664
14-05-2015,9:26:48,2,35.1218,46.1246,49.9044,50.24,46.9274,51.2209
14-05-2015,9:56:48,2,35.0442,46.138,49.9178,50.2271,46.9274,51.2079
14-05-2015,9:56:49,3,42.2085,44.171,40.9855,39.2038,42.9981,48.2044
14-05-2015,9:56:51,4,30.8838,43.9791,42.3771,39.5974,45.1351,44.4744
14-05-2015,9:57:01,1,38.3611,42.8764,45.3791,42.0517,46.4436,51.5917
14-05-2015,9:57:09,0,33.8883,43.8782,45.9179,41.0918,45.0464,50.1176
14-05-2015,10:26:48,2,35.011,46.1515,49.9312,50.2271,46.9146,51.2209
14-05-2015,10:26:49,3,42.1232,44.1082,40.9734,39.2151,43.0665,48.1912
14-05-2015,10:26:51,4,29.4316,43.8578,42.3376,39.129,45.2663,44.6091
14-05-2015,10:27:00,1,38.2651,42.8532,45.3547,42.0394,46.5749,51.6449
14-05-2015,10:27:08,0,33.7852,43.8356,45.8849,41.0607,45.0464,50.1176
14-05-2015,10:56:48,2,34.9336,46.1515,49.9178,50.2271,46.9018,51.2079
14-05-2015,10:56:49,3,42.0745,44.083,40.9492,39.2038,43.0551,48.1781
14-05-2015,10:56:51,4,29.3593,43.7973,42.2981,39.1508,45.2461,44.6091
14-05-2015,10:57:00,1,38.1574,42.8301,45.3425,42.0763,46.6143,51.6449
14-05-2015,10:57:08,0,33.6728,43.8143,45.8629,41.0503,45.0464,50.1176
14-05-2015,11:26:48,2,34.8231,46.138,49.9178,50.2271,46.889,51.2079
14-05-2015,11:26:49,3,42.0867,44.0454,40.9371,39.1701,43.0437,48.1781
14-05-2015,11:26:51,4,29.287,43.7488,42.2685,39.1942,45.236,44.6091
14-05-2015,11:27:00,1,38.0857,42.7838,45.3425,42.0517,46.6143,51.6316
14-05-2015,11:27:08,0,33.5607,43.7717,45.8409,41.0399,45.0464,50.1047
14-05-2015,11:56:48,2,34.7341,49.9178,50.2271,46.9018,51.2079,
14-05-2015,11:56:50,3,42.0258,44.0203,40.925,39.1588,43.0323,48.1781
14-05-2015,11:56:51,4,29.2229,43.7125,42.2291,39.2159,45.2158,44.6091
14-05-2015,11:57:00,1,37.9782,42.7723,45.3303,42.0517,46.68,51.6449
14-05-2015,11:57:08,0,33.4675,43.7398,45.8189,41.0295,45.0237,50.1047
14-05-2015,12:26:48,2,34.6468,46.1112,49.891,50.2271,46.889,51.2079
14-05-2015,12:26:49,3,41.9651,43.9952,40.9008,39.1363,43.0209,48.1781
14-05-2015,12:26:51,4,29.1509,43.6279,42.1897,39.2594,45.1956,44.5995
14-05-2015,12:27:00,1,37.8948,42.7723,45.3181,42.0024,46.5617,51.6449
14-05-2015,12:27:08,0,33.3744,43.7079,45.7969,41.0192,45.0237,50.1047
14-05-2015,12:56:48,2,34.5588,46.0843,49.891,50.2271,46.8762,51.1951
14-05-2015,12:56:49,3,41.8922,43.9576,40.8886,39.1363,43.0209,48.1649
14-05-2015,12:56:51,4,29.063,43.5796,42.17,39.2594,45.1855,44.5995
14-05-2015,12:57:00,1,37.7876,42.7607,45.2936,41.9901,46.5223,51.6316
14-05-2015,12:57:08,0,33.2815,43.676,45.7749,41.0192,45.0237,50.1047
14-05-2015,13:26:48,2,34.449,46.0441,49.8642,50.2271,46.8634,51.1951
14-05-2015,13:26:49,3,41.8194,43.9325,40.8766,39.1138,43.0209,48.1649
14-05-2015,13:26:51,4,28.9753,43.5434,42.1404,39.2594,45.1855,44.5995
14-05-2015,13:27:00,1,37.7163,42.7723,45.2814,41.9901,46.5223,51.6316
14-05-2015,13:27:08,0,33.1887,43.6548,45.753,41.0192,45.0237,50.1047
14-05-2015,13:56:48,2,34.3504,46.0441,49.8642,50.2141,46.8506,51.1951
14-05-2015,13:56:49,3,41.783,43.9075,40.8645,39.1026,43.0209,48.1649
14-05-2015,13:56:51,4,28.8957,43.5313,42.1208,39.2485,45.1754,44.5995
14-05-2015,13:57:00,1,37.5858,42.7607,45.2693,42.0517,46.5749,51.6316
14-05-2015,13:57:08,0,33.1146,43.6442,45.731,41.0088,45.0351,50.1047
14-05-2015,14:26:48,2,34.252,46.0306,49.8776,50.24,46.8506,51.1822
14-05-2015,14:26:49,3,41.7225,43.8824,40.8403,39.0913,43.0095,48.1649
14-05-2015,14:26:51,4,28.8242,43.4951,42.1109,39.2485,45.1653,44.5995
14-05-2015,14:27:00,1,37.4792,42.7607,45.2814,42.0517,46.5749,51.6449
14-05-2015,14:27:08,0,33.0498,43.6335,45.7201,40.9984,45.0464,50.1047
14-05-2015,15:03:57,0,32.9852,43.6229,999.999,,,
14-05-2015,15:03:59,1,36.8785,42.4953,44.7466,41.9655,46.6537,51.6449
14-05-2015,15:04:03,2,34.1864,45.9904,49.8508,50.2012,46.8506,51.1951
14-05-2015,15:04:04,3,41.6862,43.8824,40.8524,39.0688,42.9753,48.1649
14-05-2015,15:04:06,4,28.7448,43.4469,42.0912,39.3247,45.1452,44.5899
14-05-2015,15:34:04,0,32.939,43.6229,45.6981,40.9984,45.0577,50.0918
14-05-2015,15:34:05,1,36.8082,42.4953,44.7587,41.9778,46.7064,51.6449
14-05-2015,15:34:10,2,34.1537,45.977,49.8374,50.2141,46.8506,51.1822
14-05-2015,15:34:11,3,41.6257,43.8574,40.8282,39.0801,43.0209,48.1517
14-05-2015,15:34:13,4,28.6814,43.4469,42.0912,39.3138,45.1452,44.5899
14-05-2015,16:04:04,0,32.9113,43.6229,45.6981,40.9984,45.069,50.1047
14-05-2015,16:04:05,1,36.7848,42.5184,44.7466,41.9778,46.7195,51.6449
14-05-2015,16:04:10,2,34.0665,45.9502,49.8239,50.2012,46.8506,51.1822
14-05-2015,16:04:11,3,41.5773,43.8449,40.8161,39.0688,43.0323,48.1386
14-05-2015,16:04:13,4,28.6419,43.4469,42.1011,39.2921,45.1452,44.5899
14-05-2015,16:42:56,0,32.8837,43.6335,999.999,,,
14-05-2015,16:42:58,1,36.9254,42.576,44.783,41.9901,46.6669,51.6316
14-05-2015,16:43:02,2,35.144,46.6096,49.8642,50.3046,46.8506,51.1951
14-05-2015,16:43:04,3,41.5532,43.8699,40.8282,39.0688,42.9867,48.1517
14-05-2015,16:43:05,4,28.5786,43.4589,42.1109,39.2921,45.1452,44.5899
14-05-2015,17:13:04,1,36.8902,42.5529,44.783,42.0024,46.8645,51.6848
14-05-2015,17:13:05,0,32.856,43.6442,45.6981,40.9984,45.0804,50.1047
14-05-2015,17:13:10,2,34.9336,46.5016,49.8239,50.2916,46.8378,51.1306
14-05-2015,17:13:11,3,41.5411,43.8449,40.7919,39.0801,42.9412,48.1517
14-05-2015,17:13:13,4,28.5865,43.5192,42.1503,39.2268,45.1351,44.5899
14-05-2015,17:43:04,1,36.8082,42.576,44.783,41.9901,46.7459,51.6981
14-05-2015,17:43:05,0,32.8284,43.6442,45.6871,41.0088,45.0804,50.0918
14-05-2015,17:43:10,2,34.8783,46.4476,49.7971,50.2787,46.8506,51.1306
14-05-2015,17:43:11,3,41.4686,43.8699,40.8161,39.0913,42.9526,48.1517
14-05-2015,17:43:13,4,28.5391,43.5072,42.1503,39.2051,45.1452,44.5899
14-05-2015,18:13:04,1,36.7497,42.5875,44.7951,41.9778,46.759,51.6715
14-05-2015,18:13:05,0,32.7823,43.6335,45.6871,41.0088,45.0917,50.1047
14-05-2015,18:13:10,2,34.79,46.4072,49.8105,50.2658,46.8378,51.1306
14-05-2015,18:13:11,3,41.4204,43.8699,40.8161,39.0913,42.9639,48.1517
14-05-2015,18:13:13,4,28.5076,43.4951,42.1404,39.2051,45.1452,44.5802
14-05-2015,18:43:04,1,36.7029,42.5991,44.8072,41.9655,46.588,51.6582
14-05-2015,18:43:05,0,32.7548,43.6335,45.6762,41.0192,45.0917,50.0918
14-05-2015,18:43:10,2,34.6908,46.3937,49.7971,50.2658,46.8378,51.1306
14-05-2015,18:43:11,3,41.3481,43.895,40.8282,39.0801,42.9639,48.1517
14-05-2015,18:43:13,4,28.4918,43.5072,42.1601,39.1616,45.1552,44.5802
14-05-2015,19:13:04,1,36.738,42.6106,44.8557,41.9164,46.588,51.6449
14-05-2015,19:13:05,0,32.718,43.6229,45.6762,41.0192,45.103,50.1047
14-05-2015,19:13:10,2,34.6138,46.3802,49.7971,50.2658,46.8378,51.1306
14-05-2015,19:13:11,3,41.2879,43.895,40.8282,39.1026,42.9981,48.1649
14-05-2015,19:13:13,4,28.4839,43.4951,42.1601,39.1399,45.1552,44.5802
14-05-2015,19:43:04,1,36.7146,42.6106,44.8436,41.9164,46.4961,51.6316
14-05-2015,19:43:05,0,32.6904,43.6123,45.6652,41.0295,45.103,50.1047
14-05-2015,19:43:10,2,34.5368,46.3533,49.7837,50.2529,46.825,51.1306
14-05-2015,19:43:11,3,41.2518,43.8824,40.8282,39.0688,42.9981,48.1517
14-05-2015,19:43:13,4,28.4681,43.4951,42.1601,39.129,45.1552,44.5706
14-05-2015,20:13:04,1,36.6679,42.6106,44.8436,41.9164,46.5092,51.6316
14-05-2015,20:13:05,0,32.6537,43.6017,45.6652,41.0295,45.103,50.1047
14-05-2015,20:13:10,2,34.5039,46.3263,49.7837,50.24,46.8378,51.1177
14-05-2015,20:13:11,3,41.2037,43.8824,40.8161,39.0688,42.9981,48.1517
14-05-2015,20:13:13,4,28.4602,43.471,42.1601,39.0965,45.1552,44.5706
14-05-2015,20:43:04,1,36.6328,42.5875,44.8436,41.9286,46.5223,51.6316
14-05-2015,20:43:05,0,32.6261,43.5911,45.6652,41.0295,45.103,50.1047
14-05-2015,20:43:10,2,34.4271,46.2994,49.7837,50.24,46.8378,51.1306
14-05-2015,20:43:11,3,41.1557,43.8699,40.8161,39.0913,43.0095,48.1649
14-05-2015,20:43:13,4,28.4445,43.4589,42.1601,39.0856,45.1552,44.561
14-05-2015,21:13:04,1,36.5862,42.5875,44.8436,41.9286,46.5486,51.6183
14-05-2015,21:13:05,0,32.5894,43.5805,45.6652,41.0295,45.1144,50.1047
14-05-2015,21:13:10,2,34.3614,46.2725,49.7703,50.24,46.825,51.1306
14-05-2015,21:13:11,3,41.1316,43.8574,40.8161,39.0576,43.0209,48.1386
14-05-2015,21:13:13,4,28.4366,43.4469,42.17,39.0856,45.1552,44.561
14-05-2015,21:43:04,1,36.5628,42.576,44.8436,41.9286,46.5486,51.6183
14-05-2015,21:43:05,0,32.562,43.5698,45.6542,41.0399,45.1144,50.1047
14-05-2015,21:43:10,2,34.3176,46.259,49.7569,50.2271,46.8378,51.1306
14-05-2015,21:43:11,3,41.0956,43.8574,40.8161,39.0688,43.0209,48.1517
14-05-2015,21:43:13,4,28.4287,43.4348,42.17,39.064,45.1552,44.5514
14-05-2015,22:13:04,1,36.5512,42.5645,44.8193,41.8795,46.5486,51.6183
14-05-2015,22:13:06,0,32.5345,43.5592,45.6542,41.0295,45.1257,50.1047
14-05-2015,22:13:10,2,34.2848,46.2187,49.7569,50.2271,46.825,51.1306
14-05-2015,22:13:12,3,41.0596,43.8449,40.8161,39.0576,43.0209,48.1386
14-05-2015,22:13:13,4,28.4208,43.3987,42.17,39.064,45.1552,44.5514
14-05-2015,22:43:04,1,36.5278,42.5414,44.8193,41.8795,46.5617,51.6316
14-05-2015,22:43:06,0,32.5161,43.5486,45.6433,41.0295,45.137,50.1047
14-05-2015,22:43:10,2,34.2411,46.2052,49.7436,50.2271,46.825,51.1177
14-05-2015,22:43:12,3,41.0476,43.8324,40.804,39.0576,43.0209,48.1386
14-05-2015,22:43:13,4,28.413,43.3867,42.17,39.0531,45.1552,44.5417
14-05-2015,23:13:04,1,36.4929,42.5299,44.8193,41.8795,46.5355,51.6316
14-05-2015,23:13:06,0,32.4887,43.5274,45.6433,41.0295,45.1484,50.1047
14-05-2015,23:13:10,2,34.1974,46.1784,49.7436,50.2271,46.825,51.1177
14-05-2015,23:13:12,3,40.9997,43.8198,40.804,39.0576,43.0209,48.1386
14-05-2015,23:13:13,4,28.4051,43.3505,42.1601,39.0531,45.1452,44.5417
14-05-2015,23:43:04,1,36.458,42.5184,44.8193,41.8795,46.5617,51.6316
14-05-2015,23:43:06,0,32.4521,43.5168,45.6323,41.0295,45.1484,50.1047
14-05-2015,23:43:10,2,34.1537,46.1515,49.7302,50.2271,46.8122,51.1177
14-05-2015,23:43:12,3,40.9638,43.8073,40.804,39.0576,43.0209,48.1517
14-05-2015,23:43:13,4,28.3894,43.3505,42.1601,39.0314,45.1452,44.5417
